ProductID,ProductName,SupplierID,CategoryID,UnitPrice,UnitsInStock,UnitsOnOrder,Sales by Category.CategoryName,Sales by Category.ProductSales,Order Details.1.OrderID,Order Details.1.ProductID,Order Details.1.Quantity,Categories.CategoryID,Categories.CategoryName
36,Inlagd Sill,17,8,XDR19.,112,0,Seafood,"XDR6,894.15",10813,2,12,8,Seafood
73,Röd Kaviar,17,8,XDR15.,101,0,Seafood,"XDR3,517.5",10822,70,6,8,Seafood
73,Röd Kaviar,17,8,XDR15.,101,0,Seafood,"XDR3,517.5",10824,70,9,8,Seafood
36,Inlagd Sill,17,8,XDR19.,112,0,Seafood,"XDR6,894.15",10829,2,10,8,Seafood
36,Inlagd Sill,17,8,XDR19.,112,0,Seafood,"XDR6,894.15",10838,36,50,8,Seafood
73,Röd Kaviar,17,8,XDR15.,101,0,Seafood,"XDR3,517.5",10842,70,12,8,Seafood
73,Röd Kaviar,17,8,XDR15.,101,0,Seafood,"XDR3,517.5",10846,70,30,8,Seafood
73,Röd Kaviar,17,8,XDR15.,101,0,Seafood,"XDR3,517.5",10850,70,30,8,Seafood
36,Inlagd Sill,17,8,XDR19.,112,0,Seafood,"XDR6,894.15",10851,2,5,8,Seafood
36,Inlagd Sill,17,8,XDR19.,112,0,Seafood,"XDR6,894.15",10852,2,15,8,Seafood
36,Inlagd Sill,17,8,XDR19.,112,0,Seafood,"XDR6,894.15",10856,2,20,8,Seafood
73,Röd Kaviar,17,8,XDR15.,101,0,Seafood,"XDR3,517.5",10858,70,4,8,Seafood
36,Inlagd Sill,17,8,XDR19.,112,0,Seafood,"XDR6,894.15",10866,2,21,8,Seafood
73,Röd Kaviar,17,8,XDR15.,101,0,Seafood,"XDR3,517.5",10880,70,50,8,Seafood
73,Röd Kaviar,17,8,XDR15.,101,0,Seafood,"XDR3,517.5",10881,73,10,8,Seafood
36,Inlagd Sill,17,8,XDR19.,112,0,Seafood,"XDR6,894.15",10885,2,20,8,Seafood
73,Röd Kaviar,17,8,XDR15.,101,0,Seafood,"XDR3,517.5",10885,70,30,8,Seafood
36,Inlagd Sill,17,8,XDR19.,112,0,Seafood,"XDR6,894.15",10888,2,20,8,Seafood
36,Inlagd Sill,17,8,XDR19.,112,0,Seafood,"XDR6,894.15",10893,36,20,8,Seafood
73,Röd Kaviar,17,8,XDR15.,101,0,Seafood,"XDR3,517.5",10900,70,3,8,Seafood
36,Inlagd Sill,17,8,XDR19.,112,0,Seafood,"XDR6,894.15",10925,36,25,8,Seafood
36,Inlagd Sill,17,8,XDR19.,112,0,Seafood,"XDR6,894.15",10936,36,30,8,Seafood
36,Inlagd Sill,17,8,XDR19.,112,0,Seafood,"XDR6,894.15",10939,2,10,8,Seafood
36,Inlagd Sill,17,8,XDR19.,112,0,Seafood,"XDR6,894.15",10984,36,40,8,Seafood
36,Inlagd Sill,17,8,XDR19.,112,0,Seafood,"XDR6,894.15",10991,2,50,8,Seafood
73,Röd Kaviar,17,8,XDR15.,101,0,Seafood,"XDR3,517.5",10991,70,20,8,Seafood
36,Inlagd Sill,17,8,XDR19.,112,0,Seafood,"XDR6,894.15",11009,36,18,8,Seafood
36,Inlagd Sill,17,8,XDR19.,112,0,Seafood,"XDR6,894.15",11016,36,16,8,Seafood
73,Röd Kaviar,17,8,XDR15.,101,0,Seafood,"XDR3,517.5",11017,70,30,8,Seafood
36,Inlagd Sill,17,8,XDR19.,112,0,Seafood,"XDR6,894.15",11021,2,11,8,Seafood
36,Inlagd Sill,17,8,XDR19.,112,0,Seafood,"XDR6,894.15",11030,2,100,8,Seafood
36,Inlagd Sill,17,8,XDR19.,112,0,Seafood,"XDR6,894.15",11032,36,35,8,Seafood
73,Röd Kaviar,17,8,XDR15.,101,0,Seafood,"XDR3,517.5",11037,70,4,8,Seafood
36,Inlagd Sill,17,8,XDR19.,112,0,Seafood,"XDR6,894.15",11041,2,30,8,Seafood
36,Inlagd Sill,17,8,XDR19.,112,0,Seafood,"XDR6,894.15",11049,2,10,8,Seafood
73,Röd Kaviar,17,8,XDR15.,101,0,Seafood,"XDR3,517.5",11057,70,3,8,Seafood
73,Röd Kaviar,17,8,XDR15.,101,0,Seafood,"XDR3,517.5",11062,70,12,8,Seafood
36,Inlagd Sill,17,8,XDR19.,112,0,Seafood,"XDR6,894.15",11070,2,20,8,Seafood
36,Inlagd Sill,17,8,XDR19.,112,0,Seafood,"XDR6,894.15",11072,2,8,8,Seafood
36,Inlagd Sill,17,8,XDR19.,112,0,Seafood,"XDR6,894.15",11075,2,10,8,Seafood
36,Inlagd Sill,17,8,XDR19.,112,0,Seafood,"XDR6,894.15",11077,2,24,8,Seafood
73,Röd Kaviar,17,8,XDR15.,101,0,Seafood,"XDR3,517.5",11077,73,2,8,Seafood
66,Louisiana Hot Spiced Okra,2,2,XDR17.,4,100,Condiments,"XDR2,958.",10258,5,65,2,Condiments
66,Louisiana Hot Spiced Okra,2,2,XDR17.,4,100,Condiments,"XDR2,958.",10262,5,12,2,Condiments
66,Louisiana Hot Spiced Okra,2,2,XDR17.,4,100,Condiments,"XDR2,958.",10290,5,20,2,Condiments
49,Maxilaku,23,3,XDR20.,10,60,Confections,"XDR3,128.6",10309,6,30,3,Confections
49,Maxilaku,23,3,XDR20.,10,60,Confections,"XDR3,128.6",10325,6,6,3,Confections
32,Mascarpone Fabioli,14,4,XDR32.,9,40,Dairy Products,"XDR2,668.8",10344,8,70,4,Dairy Products
32,Mascarpone Fabioli,14,4,XDR32.,9,40,Dairy Products,"XDR2,668.8",10345,8,70,4,Dairy Products
66,Louisiana Hot Spiced Okra,2,2,XDR17.,4,100,Condiments,"XDR2,958.",10382,5,32,2,Condiments
49,Maxilaku,23,3,XDR20.,10,60,Confections,"XDR3,128.6",10499,49,25,3,Confections
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10502,45,21,8,Seafood
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10506,70,14,1,Beverages
48,Chocolade,22,3,XDR12.75,15,70,Confections,"XDR1,282.01",10507,48,15,3,Confections
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10512,47,6,8,Seafood
32,Mascarpone Fabioli,14,4,XDR32.,9,40,Dairy Products,"XDR2,668.8",10513,32,50,4,Dairy Products
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10514,56,70,5,Grains/Cereals
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10517,70,6,1,Beverages
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10519,56,40,5,Grains/Cereals
37,Gravad lax,17,8,XDR26.,11,50,Seafood,XDR629.2,10523,37,18,8,Seafood
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10526,56,30,5,Grains/Cereals
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10528,11,3,4,Dairy Products
66,Louisiana Hot Spiced Okra,2,2,XDR17.,4,100,Condiments,"XDR2,958.",10532,66,24,2,Condiments
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10533,73,24,1,Beverages
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10535,11,50,4,Dairy Products
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10536,12,15,5,Grains/Cereals
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10537,73,9,1,Beverages
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10538,70,7,1,Beverages
49,Maxilaku,23,3,XDR20.,10,60,Confections,"XDR3,128.6",10539,49,6,3,Confections
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10542,11,15,4,Dairy Products
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10543,12,30,5,Grains/Cereals
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10545,11,10,4,Dairy Products
32,Mascarpone Fabioli,14,4,XDR32.,9,40,Dairy Products,"XDR2,668.8",10547,32,24,4,Dairy Products
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10549,45,100,8,Seafood
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10553,11,15,4,Dairy Products
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10553,22,24,4,Dairy Products
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10555,56,40,5,Grains/Cereals
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",10557,64,30,5,Grains/Cereals
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10558,47,25,8,Seafood
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10558,73,3,1,Beverages
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",10565,64,18,5,Grains/Cereals
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10566,11,35,4,Dairy Products
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10570,11,15,4,Dairy Products
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10570,56,60,5,Grains/Cereals
32,Mascarpone Fabioli,14,4,XDR32.,9,40,Dairy Products,"XDR2,668.8",10572,32,10,4,Dairy Products
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",10574,64,6,5,Grains/Cereals
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10585,47,15,8,Seafood
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10596,56,5,5,Grains/Cereals
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10600,73,30,1,Beverages
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10603,22,48,4,Dairy Products
49,Maxilaku,23,3,XDR20.,10,60,Confections,"XDR3,128.6",10603,49,25,3,Confections
48,Chocolade,22,3,XDR12.75,15,70,Confections,"XDR1,282.01",10604,48,6,3,Confections
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10608,56,28,5,Grains/Cereals
49,Maxilaku,23,3,XDR20.,10,60,Confections,"XDR3,128.6",10612,49,18,3,Confections
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10614,11,14,4,Dairy Products
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10616,56,14,5,Grains/Cereals
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10616,70,15,1,Beverages
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10618,56,20,5,Grains/Cereals
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10619,22,40,4,Dairy Products
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10621,70,20,1,Beverages
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10627,73,35,1,Beverages
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",10629,64,9,5,Grains/Cereals
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10633,12,36,5,Grains/Cereals
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10635,22,40,4,Dairy Products
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10637,11,10,4,Dairy Products
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10637,56,60,5,Grains/Cereals
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10638,45,20,8,Seafood
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10640,70,15,1,Beverages
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10648,22,15,4,Dairy Products
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10651,22,20,4,Dairy Products
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10656,47,6,8,Seafood
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10657,47,10,8,Seafood
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10657,56,45,5,Grains/Cereals
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10659,70,40,1,Beverages
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10664,56,12,5,Grains/Cereals
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",10668,64,15,5,Grains/Cereals
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10670,73,50,1,Beverages
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10678,12,100,5,Grains/Cereals
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",10681,64,28,5,Grains/Cereals
66,Louisiana Hot Spiced Okra,2,2,XDR17.,4,100,Condiments,"XDR2,958.",10682,66,4,2,Condiments
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10684,47,40,8,Seafood
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10685,47,15,8,Seafood
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10690,56,20,5,Grains/Cereals
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10693,73,15,1,Beverages
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10694,70,50,1,Beverages
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10695,12,4,5,Grains/Cereals
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10697,70,30,1,Beverages
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10698,11,15,4,Dairy Products
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10698,70,8,1,Beverages
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10699,47,12,8,Seafood
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10703,73,35,1,Beverages
48,Chocolade,22,3,XDR12.75,15,70,Confections,"XDR1,282.01",10704,48,24,3,Confections
32,Mascarpone Fabioli,14,4,XDR32.,9,40,Dairy Products,"XDR2,668.8",10705,32,4,4,Dairy Products
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10707,70,28,1,Beverages
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10710,47,5,8,Seafood
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10712,56,30,5,Grains/Cereals
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10713,45,110,8,Seafood
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10714,47,50,8,Seafood
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10714,56,18,5,Grains/Cereals
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10718,12,36,5,Grains/Cereals
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10726,11,5,4,Dairy Products
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10727,56,10,5,Grains/Cereals
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10740,45,40,8,Seafood
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10740,56,14,5,Grains/Cereals
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10748,56,28,5,Grains/Cereals
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10749,56,15,5,Grains/Cereals
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10750,45,40,8,Seafood
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10751,73,15,1,Beverages
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10753,45,4,8,Seafood
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10755,47,30,8,Seafood
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10755,56,30,5,Grains/Cereals
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",10757,64,24,5,Grains/Cereals
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10758,70,40,1,Beverages
32,Mascarpone Fabioli,14,4,XDR32.,9,40,Dairy Products,"XDR2,668.8",10759,32,10,4,Dairy Products
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10762,47,30,8,Seafood
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10762,56,60,5,Grains/Cereals
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10763,22,6,4,Dairy Products
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10768,22,4,4,Dairy Products
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10770,11,15,4,Dairy Products
66,Louisiana Hot Spiced Okra,2,2,XDR17.,4,100,Condiments,"XDR2,958.",10774,66,50,2,Condiments
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10776,45,27,8,Seafood
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10780,70,35,1,Beverages
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10781,56,20,5,Grains/Cereals
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10790,56,20,5,Grains/Cereals
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",10796,64,35,5,Grains/Cereals
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10797,11,20,4,Dairy Products
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10800,11,50,4,Dairy Products
49,Maxilaku,23,3,XDR20.,10,60,Confections,"XDR3,128.6",10804,49,4,3,Confections
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10808,56,20,5,Grains/Cereals
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10810,70,5,1,Beverages
48,Chocolade,22,3,XDR12.75,15,70,Confections,"XDR1,282.01",10814,48,8,3,Confections
32,Mascarpone Fabioli,14,4,XDR32.,9,40,Dairy Products,"XDR2,668.8",10818,32,20,4,Dairy Products
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10820,56,30,5,Grains/Cereals
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10822,70,6,1,Beverages
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10823,11,20,4,Dairy Products
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10824,70,9,1,Beverages
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",10832,64,3,5,Grains/Cereals
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10836,22,52,4,Dairy Products
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",10836,64,30,5,Grains/Cereals
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10837,47,40,8,Seafood
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10841,56,30,5,Grains/Cereals
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10842,11,15,4,Dairy Products
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10842,70,12,1,Beverages
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10844,22,35,4,Dairy Products
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",10845,64,48,5,Grains/Cereals
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10846,70,30,1,Beverages
37,Gravad lax,17,8,XDR26.,11,50,Seafood,XDR629.2,10847,37,60,8,Seafood
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10847,45,36,8,Seafood
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10850,70,30,1,Beverages
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10855,56,24,5,Grains/Cereals
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10858,70,4,1,Beverages
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",10859,64,30,5,Grains/Cereals
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10862,11,25,4,Dairy Products
49,Maxilaku,23,3,XDR20.,10,60,Confections,"XDR3,128.6",10868,49,42,3,Confections
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10869,11,10,4,Dairy Products
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",10872,64,15,5,Grains/Cereals
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10875,47,21,8,Seafood
49,Maxilaku,23,3,XDR20.,10,60,Confections,"XDR3,128.6",10875,49,15,3,Confections
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",10876,64,20,5,Grains/Cereals
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10880,70,50,1,Beverages
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10881,73,10,1,Beverages
49,Maxilaku,23,3,XDR20.,10,60,Confections,"XDR3,128.6",10882,49,20,3,Confections
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10884,56,21,5,Grains/Cereals
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10885,70,30,1,Beverages
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10889,11,40,4,Dairy Products
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10896,45,15,8,Seafood
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10896,56,16,5,Grains/Cereals
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10900,70,3,1,Beverages
49,Maxilaku,23,3,XDR20.,10,60,Confections,"XDR3,128.6",10910,49,10,3,Confections
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10912,11,40,4,Dairy Products
32,Mascarpone Fabioli,14,4,XDR32.,9,40,Dairy Products,"XDR2,668.8",10916,32,6,4,Dairy Products
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10926,11,2,4,Dairy Products
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10928,47,5,8,Seafood
49,Maxilaku,23,3,XDR20.,10,60,Confections,"XDR3,128.6",10942,49,28,3,Confections
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10943,22,21,4,Dairy Products
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10944,11,5,4,Dairy Products
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10944,56,18,5,Grains/Cereals
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10954,45,30,8,Seafood
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10956,47,14,8,Seafood
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",10957,64,8,5,Grains/Cereals
37,Gravad lax,17,8,XDR26.,11,50,Seafood,XDR629.2,10966,37,8,8,Seafood
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10966,56,12,5,Grains/Cereals
49,Maxilaku,23,3,XDR20.,10,60,Confections,"XDR3,128.6",10967,49,40,3,Confections
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10968,12,30,5,Grains/Cereals
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",10968,64,4,5,Grains/Cereals
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10977,47,30,8,Seafood
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10979,12,20,5,Grains/Cereals
32,Mascarpone Fabioli,14,4,XDR32.,9,40,Dairy Products,"XDR2,668.8",10985,32,35,4,Dairy Products
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10986,11,30,4,Dairy Products
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10989,11,15,4,Dairy Products
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10991,70,20,1,Beverages
32,Mascarpone Fabioli,14,4,XDR32.,9,40,Dairy Products,"XDR2,668.8",10997,32,50,4,Dairy Products
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",11001,22,25,4,Dairy Products
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",11013,45,20,8,Seafood
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",11017,70,30,1,Beverages
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",11018,12,20,5,Grains/Cereals
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",11018,56,5,5,Grains/Cereals
49,Maxilaku,23,3,XDR20.,10,60,Confections,"XDR3,128.6",11019,49,2,3,Confections
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",11029,56,20,5,Grains/Cereals
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",11031,64,20,5,Grains/Cereals
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",11037,70,4,1,Beverages
