ProductID,ProductName,SupplierID,CategoryID,UnitPrice,UnitsInStock,UnitsOnOrder,Sales by Category.CategoryName,Sales by Category.ProductSales,Order Details.1.OrderID,Order Details.1.ProductID,Order Details.1.Quantity,Categories.CategoryID,Categories.CategoryName,Omzet
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10740,45,40,8,Seafood,XDR380.
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10740,56,14,5,Grains/Cereals,XDR532.
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10748,56,28,5,Grains/Cereals,"XDR1,064."
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10749,56,15,5,Grains/Cereals,XDR570.
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10750,45,40,8,Seafood,XDR380.
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10751,73,15,1,Beverages,XDR225.
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10753,45,4,8,Seafood,XDR38.
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10755,47,30,8,Seafood,XDR285.
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10755,56,30,5,Grains/Cereals,"XDR1,140."
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",10757,64,24,5,Grains/Cereals,XDR798.
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10758,70,40,1,Beverages,XDR600.
32,Mascarpone Fabioli,14,4,XDR32.,9,40,Dairy Products,"XDR2,668.8",10759,32,10,4,Dairy Products,XDR320.
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10762,47,30,8,Seafood,XDR285.
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10762,56,60,5,Grains/Cereals,"XDR2,280."
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10763,22,6,4,Dairy Products,XDR126.
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10768,22,4,4,Dairy Products,XDR84.
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10770,11,15,4,Dairy Products,XDR315.
66,Louisiana Hot Spiced Okra,2,2,XDR17.,4,100,Condiments,"XDR2,958.",10774,66,50,2,Condiments,XDR850.
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10776,45,27,8,Seafood,XDR256.5
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10780,70,35,1,Beverages,XDR525.
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10781,56,20,5,Grains/Cereals,XDR760.
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10790,56,20,5,Grains/Cereals,XDR760.
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",10796,64,35,5,Grains/Cereals,"XDR1,163.75"
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10797,11,20,4,Dairy Products,XDR420.
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10800,11,50,4,Dairy Products,"XDR1,050."
49,Maxilaku,23,3,XDR20.,10,60,Confections,"XDR3,128.6",10804,49,4,3,Confections,XDR80.
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10808,56,20,5,Grains/Cereals,XDR760.
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10810,70,5,1,Beverages,XDR75.
48,Chocolade,22,3,XDR12.75,15,70,Confections,"XDR1,282.01",10814,48,8,3,Confections,XDR102.
32,Mascarpone Fabioli,14,4,XDR32.,9,40,Dairy Products,"XDR2,668.8",10818,32,20,4,Dairy Products,XDR640.
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10820,56,30,5,Grains/Cereals,"XDR1,140."
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10822,70,6,1,Beverages,XDR90.
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10823,11,20,4,Dairy Products,XDR420.
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10824,70,9,1,Beverages,XDR135.
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",10832,64,3,5,Grains/Cereals,XDR99.75
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10836,22,52,4,Dairy Products,"XDR1,092."
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",10836,64,30,5,Grains/Cereals,XDR997.5
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10837,47,40,8,Seafood,XDR380.
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10841,56,30,5,Grains/Cereals,"XDR1,140."
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10842,11,15,4,Dairy Products,XDR315.
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10842,70,12,1,Beverages,XDR180.
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10844,22,35,4,Dairy Products,XDR735.
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",10845,64,48,5,Grains/Cereals,"XDR1,596."
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10846,70,30,1,Beverages,XDR450.
37,Gravad lax,17,8,XDR26.,11,50,Seafood,XDR629.2,10847,37,60,8,Seafood,"XDR1,560."
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10847,45,36,8,Seafood,XDR342.
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10850,70,30,1,Beverages,XDR450.
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10855,56,24,5,Grains/Cereals,XDR912.
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10858,70,4,1,Beverages,XDR60.
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",10859,64,30,5,Grains/Cereals,XDR997.5
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10862,11,25,4,Dairy Products,XDR525.
49,Maxilaku,23,3,XDR20.,10,60,Confections,"XDR3,128.6",10868,49,42,3,Confections,XDR840.
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10869,11,10,4,Dairy Products,XDR210.
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",10872,64,15,5,Grains/Cereals,XDR498.75
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10875,47,21,8,Seafood,XDR199.5
49,Maxilaku,23,3,XDR20.,10,60,Confections,"XDR3,128.6",10875,49,15,3,Confections,XDR300.
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",10876,64,20,5,Grains/Cereals,XDR665.
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10880,70,50,1,Beverages,XDR750.
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10881,73,10,1,Beverages,XDR150.
49,Maxilaku,23,3,XDR20.,10,60,Confections,"XDR3,128.6",10882,49,20,3,Confections,XDR400.
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10884,56,21,5,Grains/Cereals,XDR798.
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10885,70,30,1,Beverages,XDR450.
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10889,11,40,4,Dairy Products,XDR840.
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10896,45,15,8,Seafood,XDR142.5
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10896,56,16,5,Grains/Cereals,XDR608.
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10900,70,3,1,Beverages,XDR45.
49,Maxilaku,23,3,XDR20.,10,60,Confections,"XDR3,128.6",10910,49,10,3,Confections,XDR200.
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10912,11,40,4,Dairy Products,XDR840.
32,Mascarpone Fabioli,14,4,XDR32.,9,40,Dairy Products,"XDR2,668.8",10916,32,6,4,Dairy Products,XDR192.
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10926,11,2,4,Dairy Products,XDR42.
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10928,47,5,8,Seafood,XDR47.5
49,Maxilaku,23,3,XDR20.,10,60,Confections,"XDR3,128.6",10942,49,28,3,Confections,XDR560.
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10943,22,21,4,Dairy Products,XDR441.
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10944,11,5,4,Dairy Products,XDR105.
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10944,56,18,5,Grains/Cereals,XDR684.
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10954,45,30,8,Seafood,XDR285.
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10956,47,14,8,Seafood,XDR133.
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",10957,64,8,5,Grains/Cereals,XDR266.
37,Gravad lax,17,8,XDR26.,11,50,Seafood,XDR629.2,10966,37,8,8,Seafood,XDR208.
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10966,56,12,5,Grains/Cereals,XDR456.
49,Maxilaku,23,3,XDR20.,10,60,Confections,"XDR3,128.6",10967,49,40,3,Confections,XDR800.
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10968,12,30,5,Grains/Cereals,"XDR1,140."
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",10968,64,4,5,Grains/Cereals,XDR133.
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",10977,47,30,8,Seafood,XDR285.
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",10979,12,20,5,Grains/Cereals,XDR760.
32,Mascarpone Fabioli,14,4,XDR32.,9,40,Dairy Products,"XDR2,668.8",10985,32,35,4,Dairy Products,"XDR1,120."
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10986,11,30,4,Dairy Products,XDR630.
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",10989,11,15,4,Dairy Products,XDR315.
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",10991,70,20,1,Beverages,XDR300.
32,Mascarpone Fabioli,14,4,XDR32.,9,40,Dairy Products,"XDR2,668.8",10997,32,50,4,Dairy Products,"XDR1,600."
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",11001,22,25,4,Dairy Products,XDR525.
45,Rogede sild,21,8,XDR9.5,5,70,Seafood,"XDR3,355.87",11013,45,20,8,Seafood,XDR190.
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",11017,70,30,1,Beverages,XDR450.
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",11018,12,20,5,Grains/Cereals,XDR760.
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",11018,56,5,5,Grains/Cereals,XDR190.
49,Maxilaku,23,3,XDR20.,10,60,Confections,"XDR3,128.6",11019,49,2,3,Confections,XDR40.
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",11029,56,20,5,Grains/Cereals,XDR760.
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",11031,64,20,5,Grains/Cereals,XDR665.
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",11037,70,4,1,Beverages,XDR60.
49,Maxilaku,23,3,XDR20.,10,60,Confections,"XDR3,128.6",11039,49,60,3,Confections,"XDR1,200."
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",11043,11,10,4,Dairy Products,XDR210.
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",11046,12,20,5,Grains/Cereals,XDR760.
32,Mascarpone Fabioli,14,4,XDR32.,9,40,Dairy Products,"XDR2,668.8",11046,32,15,4,Dairy Products,XDR480.
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",11049,12,4,5,Grains/Cereals,XDR152.
32,Mascarpone Fabioli,14,4,XDR32.,9,40,Dairy Products,"XDR2,668.8",11053,32,20,4,Dairy Products,XDR640.
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",11053,64,25,5,Grains/Cereals,XDR831.25
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",11057,70,3,1,Beverages,XDR45.
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",11062,70,12,1,Beverages,XDR180.
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",11072,64,130,5,Grains/Cereals,"XDR4,322.5"
11,Queso Cabrales,5,4,XDR21.,22,30,Dairy Products,"XDR6,911.94",11073,11,10,4,Dairy Products,XDR210.
56,Gnocchi di nonna Alice,26,5,XDR38.,21,10,Grains/Cereals,"XDR32,604.",11077,12,2,5,Grains/Cereals,XDR76.
32,Mascarpone Fabioli,14,4,XDR32.,9,40,Dairy Products,"XDR2,668.8",11077,32,1,4,Dairy Products,XDR32.
64,Wimmers gute Semmelknödel,12,5,XDR33.25,22,80,Grains/Cereals,"XDR8,056.47",11077,64,2,5,Grains/Cereals,XDR66.5
66,Louisiana Hot Spiced Okra,2,2,XDR17.,4,100,Condiments,"XDR2,958.",11077,66,1,2,Condiments,XDR17.
70,Outback Lager,7,1,XDR15.,15,10,Beverages,"XDR5,468.4",11077,73,2,1,Beverages,XDR30.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10504,2,12,1,Beverages,XDR228.
43,Ipoh Coffee,20,1,XDR46.,17,10,Beverages,"XDR11,069.9",10507,43,15,1,Beverages,XDR690.
43,Ipoh Coffee,20,1,XDR46.,17,10,Beverages,"XDR11,069.9",10524,43,60,1,Beverages,"XDR2,760."
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10525,36,30,1,Beverages,XDR570.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10527,36,30,1,Beverages,XDR570.
43,Ipoh Coffee,20,1,XDR46.,17,10,Beverages,"XDR11,069.9",10530,43,25,1,Beverages,"XDR1,150."
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10547,36,60,1,Beverages,"XDR1,140."
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10563,36,25,1,Beverages,XDR475.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10610,36,21,1,Beverages,XDR399.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10611,2,10,1,Beverages,XDR190.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10612,36,55,1,Beverages,"XDR1,045."
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10622,2,20,1,Beverages,XDR380.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10632,2,30,1,Beverages,XDR570.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10641,2,50,1,Beverages,XDR950.
43,Ipoh Coffee,20,1,XDR46.,17,10,Beverages,"XDR11,069.9",10644,43,20,1,Beverages,XDR920.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10645,36,15,1,Beverages,XDR285.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10669,36,30,1,Beverages,XDR570.
43,Ipoh Coffee,20,1,XDR46.,17,10,Beverages,"XDR11,069.9",10673,43,6,1,Beverages,XDR276.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10687,36,6,1,Beverages,XDR114.
43,Ipoh Coffee,20,1,XDR46.,17,10,Beverages,"XDR11,069.9",10691,43,40,1,Beverages,"XDR1,840."
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10703,2,5,1,Beverages,XDR95.
43,Ipoh Coffee,20,1,XDR46.,17,10,Beverages,"XDR11,069.9",10706,43,24,1,Beverages,"XDR1,104."
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10708,36,5,1,Beverages,XDR95.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10714,2,30,1,Beverages,XDR570.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10718,36,40,1,Beverages,XDR760.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10722,2,3,1,Beverages,XDR57.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10739,36,6,1,Beverages,XDR114.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10741,2,15,1,Beverages,XDR285.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10756,36,20,1,Beverages,XDR380.
43,Ipoh Coffee,20,1,XDR46.,17,10,Beverages,"XDR11,069.9",10760,43,30,1,Beverages,"XDR1,380."
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10766,2,40,1,Beverages,XDR760.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10784,36,30,1,Beverages,XDR570.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10787,2,15,1,Beverages,XDR285.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10792,2,10,1,Beverages,XDR190.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10806,2,20,1,Beverages,XDR380.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10813,2,12,1,Beverages,XDR228.
43,Ipoh Coffee,20,1,XDR46.,17,10,Beverages,"XDR11,069.9",10814,43,20,1,Beverages,XDR920.
43,Ipoh Coffee,20,1,XDR46.,17,10,Beverages,"XDR11,069.9",10819,43,7,1,Beverages,XDR322.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10829,2,10,1,Beverages,XDR190.
43,Ipoh Coffee,20,1,XDR46.,17,10,Beverages,"XDR11,069.9",10831,43,9,1,Beverages,XDR414.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10838,36,50,1,Beverages,XDR950.
43,Ipoh Coffee,20,1,XDR46.,17,10,Beverages,"XDR11,069.9",10842,43,5,1,Beverages,XDR230.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10851,2,5,1,Beverages,XDR95.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10852,2,15,1,Beverages,XDR285.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10856,2,20,1,Beverages,XDR380.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10866,2,21,1,Beverages,XDR399.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10885,2,20,1,Beverages,XDR380.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10888,2,20,1,Beverages,XDR380.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10893,36,20,1,Beverages,XDR380.
43,Ipoh Coffee,20,1,XDR46.,17,10,Beverages,"XDR11,069.9",10923,43,10,1,Beverages,XDR460.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10925,36,25,1,Beverages,XDR475.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10936,36,30,1,Beverages,XDR570.
43,Ipoh Coffee,20,1,XDR46.,17,10,Beverages,"XDR11,069.9",10938,43,24,1,Beverages,"XDR1,104."
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10939,2,10,1,Beverages,XDR190.
43,Ipoh Coffee,20,1,XDR46.,17,10,Beverages,"XDR11,069.9",10982,43,9,1,Beverages,XDR414.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10984,36,40,1,Beverages,XDR760.
43,Ipoh Coffee,20,1,XDR46.,17,10,Beverages,"XDR11,069.9",10987,43,6,1,Beverages,XDR276.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",10991,2,50,1,Beverages,XDR950.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",11009,36,18,1,Beverages,XDR342.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",11016,36,16,1,Beverages,XDR304.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",11021,2,11,1,Beverages,XDR209.
43,Ipoh Coffee,20,1,XDR46.,17,10,Beverages,"XDR11,069.9",11023,43,30,1,Beverages,"XDR1,380."
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",11030,2,100,1,Beverages,"XDR1,900."
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",11032,36,35,1,Beverages,XDR665.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",11041,2,30,1,Beverages,XDR570.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",11049,2,10,1,Beverages,XDR190.
43,Ipoh Coffee,20,1,XDR46.,17,10,Beverages,"XDR11,069.9",11052,43,30,1,Beverages,"XDR1,380."
43,Ipoh Coffee,20,1,XDR46.,17,10,Beverages,"XDR11,069.9",11068,43,36,1,Beverages,"XDR1,656."
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",11070,2,20,1,Beverages,XDR380.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",11072,2,8,1,Beverages,XDR152.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",11075,2,10,1,Beverages,XDR190.
2,Chang,1,1,XDR19.,17,40,Beverages,"XDR7,038.55",11077,2,24,1,Beverages,XDR456.
31,Gorgonzola Telino,14,4,XDR12.5,0,70,Dairy Products,"XDR7,300.75",10521,68,6,4,Dairy Products,XDR75.
68,Scottish Longbreads,8,3,XDR12.5,6,10,Confections,"XDR4,157.5",10521,68,6,3,Confections,XDR75.
31,Gorgonzola Telino,14,4,XDR12.5,0,70,Dairy Products,"XDR7,300.75",10529,68,20,4,Dairy Products,XDR250.
68,Scottish Longbreads,8,3,XDR12.5,6,10,Confections,"XDR4,157.5",10529,68,20,3,Confections,XDR250.
31,Gorgonzola Telino,14,4,XDR12.5,0,70,Dairy Products,"XDR7,300.75",10540,68,35,4,Dairy Products,XDR437.5
68,Scottish Longbreads,8,3,XDR12.5,6,10,Confections,"XDR4,157.5",10540,68,35,3,Confections,XDR437.5
31,Gorgonzola Telino,14,4,XDR12.5,0,70,Dairy Products,"XDR7,300.75",10618,68,15,4,Dairy Products,XDR187.5
68,Scottish Longbreads,8,3,XDR12.5,6,10,Confections,"XDR4,157.5",10618,68,15,3,Confections,XDR187.5
31,Gorgonzola Telino,14,4,XDR12.5,0,70,Dairy Products,"XDR7,300.75",10622,68,18,4,Dairy Products,XDR225.
68,Scottish Longbreads,8,3,XDR12.5,6,10,Confections,"XDR4,157.5",10622,68,18,3,Confections,XDR225.
31,Gorgonzola Telino,14,4,XDR12.5,0,70,Dairy Products,"XDR7,300.75",10662,68,10,4,Dairy Products,XDR125.
68,Scottish Longbreads,8,3,XDR12.5,6,10,Confections,"XDR4,157.5",10662,68,10,3,Confections,XDR125.
31,Gorgonzola Telino,14,4,XDR12.5,0,70,Dairy Products,"XDR7,300.75",10700,68,40,4,Dairy Products,XDR500.
68,Scottish Longbreads,8,3,XDR12.5,6,10,Confections,"XDR4,157.5",10700,68,40,3,Confections,XDR500.
31,Gorgonzola Telino,14,4,XDR12.5,0,70,Dairy Products,"XDR7,300.75",10722,68,45,4,Dairy Products,XDR562.5
68,Scottish Longbreads,8,3,XDR12.5,6,10,Confections,"XDR4,157.5",10722,68,45,3,Confections,XDR562.5
31,Gorgonzola Telino,14,4,XDR12.5,0,70,Dairy Products,"XDR7,300.75",10756,68,6,4,Dairy Products,XDR75.
68,Scottish Longbreads,8,3,XDR12.5,6,10,Confections,"XDR4,157.5",10756,68,6,3,Confections,XDR75.
31,Gorgonzola Telino,14,4,XDR12.5,0,70,Dairy Products,"XDR7,300.75",10766,68,40,4,Dairy Products,XDR500.
68,Scottish Longbreads,8,3,XDR12.5,6,10,Confections,"XDR4,157.5",10766,68,40,3,Confections,XDR500.
31,Gorgonzola Telino,14,4,XDR12.5,0,70,Dairy Products,"XDR7,300.75",10789,68,18,4,Dairy Products,XDR225.
68,Scottish Longbreads,8,3,XDR12.5,6,10,Confections,"XDR4,157.5",10789,68,18,3,Confections,XDR225.
31,Gorgonzola Telino,14,4,XDR12.5,0,70,Dairy Products,"XDR7,300.75",10792,68,15,4,Dairy Products,XDR187.5
68,Scottish Longbreads,8,3,XDR12.5,6,10,Confections,"XDR4,157.5",10792,68,15,3,Confections,XDR187.5
31,Gorgonzola Telino,14,4,XDR12.5,0,70,Dairy Products,"XDR7,300.75",10830,68,24,4,Dairy Products,XDR300.
68,Scottish Longbreads,8,3,XDR12.5,6,10,Confections,"XDR4,157.5",10830,68,24,3,Confections,XDR300.
31,Gorgonzola Telino,14,4,XDR12.5,0,70,Dairy Products,"XDR7,300.75",10842,68,20,4,Dairy Products,XDR250.
68,Scottish Longbreads,8,3,XDR12.5,6,10,Confections,"XDR4,157.5",10842,68,20,3,Confections,XDR250.
31,Gorgonzola Telino,14,4,XDR12.5,0,70,Dairy Products,"XDR7,300.75",10869,68,20,4,Dairy Products,XDR250.
68,Scottish Longbreads,8,3,XDR12.5,6,10,Confections,"XDR4,157.5",10869,68,20,3,Confections,XDR250.
31,Gorgonzola Telino,14,4,XDR12.5,0,70,Dairy Products,"XDR7,300.75",10888,68,18,4,Dairy Products,XDR225.
68,Scottish Longbreads,8,3,XDR12.5,6,10,Confections,"XDR4,157.5",10888,68,18,3,Confections,XDR225.
31,Gorgonzola Telino,14,4,XDR12.5,0,70,Dairy Products,"XDR7,300.75",10903,68,20,4,Dairy Products,XDR250.
68,Scottish Longbreads,8,3,XDR12.5,6,10,Confections,"XDR4,157.5",10903,68,20,3,Confections,XDR250.
31,Gorgonzola Telino,14,4,XDR12.5,0,70,Dairy Products,"XDR7,300.75",10941,68,80,4,Dairy Products,"XDR1,000."
